UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),city_tier,CITY_AVG,Builder,Dealer,Owner
1,1,3,7.234563254564025,0,0,18.966114,73.148278,180.0,1,150.86937598321973,1,0,0
0,1,2,6.565269414532526,1,0,18.5853,73.7413,45.0,1,85.75869675456389,0,1,0
0,0,2,6.397072522510128,1,1,13.069025,77.49814,14.0,1,100.29492641906096,0,0,1
0,0,3,7.1149213831652505,1,1,18.669125,78.108015,52.0,1,100.29492641906096,0,0,1
0,0,3,7.576270071475678,1,1,30.3018,78.015,81.0,2,63.819083969465645,0,1,0
1,1,2,6.393087672744225,0,0,24.6902,78.416,71.7,3,142.94272598870057,0,1,0
0,0,2,7.090236848806657,1,1,28.59632,77.38143,50.0,2,88.35898005698006,0,0,1
0,1,3,7.2550073029281394,1,1,12.8458,77.6727,84.5,1,100.29492641906096,0,1,0
0,0,3,7.524339745203301,1,1,22.72056,75.84722,46.5,2,44.15251633986928,0,1,0
0,0,2,6.50441363602518,1,1,26.807408,75.838659,22.0,2,51.019979188345474,0,0,1
0,0,2,6.856531754476401,1,1,28.527597,77.389374,43.0,2,88.35898005698006,0,1,0
0,0,4,8.05247695316995,1,1,28.560719,77.386208,160.0,2,88.35898005698006,0,1,0
0,0,2,6.802447396272506,1,1,21.0,77.0,19.0,3,68.53598553345388,0,0,1
0,0,3,7.568523278127699,1,1,22.54111,88.33778,110.0,1,68.99663518299882,0,1,0
1,1,3,7.412046741537196,0,1,28.514348,76.983292,150.0,2,173.14914841849145,0,1,0
0,1,2,7.20415246675209,1,1,30.661104,76.746082,63.0,3,68.53598553345388,0,1,0
0,0,4,7.7664082678976705,1,1,28.431862,77.351104,92.7,2,56.12788906009245,0,1,0
0,0,1,6.388564738817386,1,1,22.646609,75.991213,15.0,2,44.15251633986928,0,0,1
0,1,2,6.916165546328232,1,1,19.1759,72.9522,160.0,3,142.94272598870057,0,1,0
0,0,2,6.697044247739941,1,1,18.914541,72.818211,180.0,1,150.86937598321973,0,1,0
0,0,2,6.9518721689676655,1,1,19.072166,72.986798,76.0,3,142.94272598870057,0,1,0
1,1,2,7.00521061538285,0,1,12.90015,80.22791,51.8,1,64.54308811641069,0,1,0
1,1,3,6.6606208149942,0,0,18.647126,73.763802,91.1,3,142.94272598870057,1,0,0
0,0,2,6.72031059941662,1,1,19.255098,72.9815265,79.5,3,142.94272598870057,0,1,0
0,0,2,6.746581698449409,1,1,12.852171,80.216826,45.0,1,64.54308811641069,0,0,1
0,0,2,7.103466072715357,1,1,12.9958935,77.761394,80.0,1,100.29492641906096,0,1,0
0,0,2,6.956259769969919,1,1,23.25,77.41667,24.5,2,32.06422018348624,0,0,1
0,1,2,6.751131469422414,1,1,28.568096,77.390253,45.0,2,88.35898005698006,0,1,0
0,0,2,7.082729146669044,1,0,9.952439,76.3632965,49.9,2,87.75099009900991,1,0,0
0,0,3,7.337000915565705,1,1,28.583704,77.360401,120.0,2,88.35898005698006,0,0,1
0,0,2,6.780021912471586,1,1,20.52,72.95,16.0,3,26.41190476190476,0,0,1
0,0,3,7.421775793644647,1,1,22.760061,75.928572,50.16,2,44.15251633986928,0,1,0
0,0,2,6.550858137502217,1,1,29.892311,78.000723,18.0,3,28.005000000000003,0,0,1
0,0,4,7.824046010856292,1,1,9.97833,76.28361,100.0,3,67.33478260869565,0,0,1
0,1,3,7.518631467335538,1,0,28.388225,76.946376,160.0,2,173.14914841849145,0,1,0
0,1,3,7.086311395395166,1,0,18.452663,73.93104,72.1,1,85.75869675456389,1,0,0
0,0,1,6.4457779605524905,1,1,19.049989,73.077321,43.0,1,150.86937598321973,0,1,0
0,0,2,7.199723252076443,1,1,28.431862,77.351104,53.0,2,56.12788906009245,0,1,0
0,0,3,7.325166457802452,1,1,28.6221,77.3674,80.0,2,88.35898005698006,0,0,1
1,1,1,5.924928023291738,0,0,19.124896,72.893503,130.0,3,142.94272598870057,1,0,0
0,0,3,6.835321180796322,1,1,27.254098,78.27282,41.0,2,39.883132530120484,0,0,1
0,1,2,6.763573258965483,1,1,28.2102,76.8606,26.5,3,25.418633540372674,0,0,1
1,1,2,7.229890779697698,0,1,28.55182,77.324137,150.0,2,88.35898005698006,0,0,1
0,1,2,6.907188331998063,1,1,12.86,77.786,52.9,1,100.29492641906096,0,1,0
1,0,3,7.108839112454663,0,0,23.660741,87.243676,26.9,2,23.62181818181818,1,0,0
0,0,2,6.470263102205057,1,1,20.084522,72.900306,110.0,3,147.67557823129252,0,1,0
0,0,1,6.31001828322585,1,1,28.691929,77.329477,10.0,2,53.83091160220994,0,0,1
0,0,3,7.4645122541178415,1,1,26.832353,75.841749,62.0,2,51.019979188345474,0,0,1
1,0,2,6.827798522556353,0,1,18.573994,73.753171,53.7,1,85.75869675456389,0,1,0
0,0,2,7.062306038766735,1,1,18.964489,73.019574,150.0,1,150.86937598321973,0,0,1
0,0,2,6.927753925300627,1,1,13.079758,77.535738,50.0,1,100.29492641906096,0,1,0
0,0,3,7.155575818179288,1,1,20.26444,85.82806,40.0,2,60.59553191489361,0,1,0
0,1,2,6.684611727667927,1,1,28.2102,76.8606,13.0,3,25.418633540372674,0,1,0
0,0,2,6.897804948127969,1,1,20.390456,72.91401,29.0,3,24.427027027027027,0,0,1
0,0,1,6.360171721756513,1,1,28.57,77.32,17.2,2,88.35898005698006,0,1,0
0,1,3,7.580423927964059,1,1,30.662283,76.822397,69.6,2,62.27809248554914,0,1,0
0,0,2,6.6194851441889195,1,1,26.91667,75.86667,8.5,2,51.019979188345474,0,0,1
1,0,3,7.157927502417599,0,1,25.41667,85.16667,60.0,2,55.80121951219512,0,1,0
0,0,2,6.528120930943344,1,1,12.981445,80.160441,40.0,1,64.54308811641069,0,0,1
0,0,2,6.684611727667927,1,1,19.9011,75.3199,28.0,2,32.31515151515152,0,0,1
0,1,2,7.12200988280053,1,1,28.686091,77.334644,33.6,2,53.83091160220994,0,1,0
1,1,2,6.427745064845005,0,1,24.69028,78.41889,110.0,3,142.94272598870057,0,1,0
0,1,3,7.358839023150112,1,1,12.96991,77.59796,160.0,1,100.29492641906096,0,1,0
0,0,2,7.0293220601254305,1,1,21.27,78.58,47.0,2,44.292835820895526,0,0,1
0,0,5,7.170130654926357,1,1,20.26444,85.82806,90.0,2,60.59553191489361,0,0,1
0,0,2,7.069444103187828,1,1,19.068492,72.898896,170.0,1,150.86937598321973,0,1,0
0,0,2,6.845914358605663,1,1,21.15389,79.08306,29.0,2,44.292835820895526,0,1,0
0,0,2,6.745236349484363,1,1,22.680731,88.442807,18.7,1,68.99663518299882,0,1,0
0,0,2,7.1308988302963465,1,1,12.989437,77.717806,60.0,1,100.29492641906096,0,0,1
0,1,1,6.053601850832268,1,1,24.69028,78.41889,130.0,3,142.94272598870057,0,1,0
0,0,2,6.835268518216305,1,1,13.077741,80.164903,56.0,1,64.54308811641069,0,0,1
1,0,3,7.244304441930159,0,1,20.100361,79.103607,52.0,2,44.292835820895526,0,0,1
1,1,3,7.4022155484667636,0,1,28.576117,77.382136,100.0,2,88.35898005698006,0,1,0
0,1,3,7.814095680103124,1,1,30.661104,76.746082,130.0,3,68.53598553345388,0,1,0
0,0,4,8.040751994545143,1,1,21.17,72.83,150.0,2,57.32304038004751,0,1,0
0,0,3,7.196707999818231,1,1,22.882048,75.6803,42.0,2,44.15251633986928,0,0,1
0,0,3,7.602904462196755,1,1,13.01926,77.647236,70.0,2,39.9762278978389,0,0,1
0,1,2,6.883387922560242,1,1,19.141644,72.842908,180.0,3,147.67557823129252,0,1,0
0,0,3,7.5154307286888145,1,1,19.049214,73.072916,130.0,3,142.94272598870057,0,1,0
0,0,3,7.411754937565399,1,1,13.022383,76.133097,73.0,1,100.29492641906096,0,1,0
0,1,2,6.695123930591911,1,1,19.18,72.96333,140.0,1,150.86937598321973,0,1,0
0,0,3,7.181597594025565,1,1,28.506454,77.409568,88.5,2,88.35898005698006,0,0,1
0,1,3,7.426702024985175,1,1,26.508171,80.263883,68.0,2,74.00989010989011,0,1,0
0,0,2,6.396929655216146,1,1,23.25,77.41667,24.0,2,32.06422018348624,0,0,1
0,1,4,7.672070427257886,1,1,30.652036,76.686017,78.9,3,68.53598553345388,0,1,0
0,0,2,6.82009460298898,1,1,13.077741,80.164903,68.0,1,64.54308811641069,0,1,0
0,0,3,7.602189001092476,1,1,12.9958935,77.761394,140.0,1,100.29492641906096,0,1,0
0,1,3,7.307020893882406,1,1,19.126499,72.99956,160.0,1,150.86937598321973,0,1,0
0,0,1,6.214608098422191,1,1,27.98889,76.38833,12.0,3,24.93142857142857,0,0,1
0,1,3,7.510452556683344,1,1,30.662283,76.822397,60.0,2,62.27809248554914,0,1,0
0,1,3,7.762245609857345,1,1,18.475864,73.890009,140.0,1,85.75869675456389,0,1,0
0,0,2,6.975488439633121,1,1,12.98556,77.66389,51.0,1,100.29492641906096,0,1,0
0,0,3,7.426561380059661,1,1,35.0,136.0,130.0,1,100.29492641906096,0,1,0
1,0,2,6.896655035805141,0,1,22.519728,88.38573,65.4,1,68.99663518299882,0,1,0
0,0,2,7.090076835776092,1,1,12.96991,77.59796,51.0,1,100.29492641906096,0,1,0
0,0,1,6.47707095925967,1,1,30.712635,76.738319,35.5,2,62.27809248554914,0,1,0
0,0,2,6.907755278982137,1,1,28.99,77.7,22.0,2,30.48235294117647,0,0,1
0,0,3,7.265529728043517,1,1,13.064,77.58,65.0,1,100.29492641906096,0,1,0
0,0,2,6.709359897373511,1,1,28.19491,76.826552,18.0,3,25.418633540372674,0,1,0
0,0,1,6.476983474058723,1,1,24.69028,78.41889,45.0,3,142.94272598870057,0,1,0
0,0,2,7.076918750784674,1,1,21.142359,72.862596,30.2,2,57.32304038004751,0,1,0
0,0,2,7.148800040848813,1,1,25.444108,81.914212,31.0,3,51.82448979591837,0,1,0
0,1,2,6.882540154853885,1,1,45.073846,7.680335,56.0,1,85.75869675456389,0,0,1
1,1,3,7.279518855409287,0,0,12.86,77.786,72.5,1,100.29492641906096,1,0,0
0,1,2,7.106581522670256,1,1,18.52361,73.84778,65.0,1,85.75869675456389,0,1,0
1,0,2,6.575099840869491,0,1,18.205923,72.999182,90.0,1,150.86937598321973,0,1,0
1,1,1,6.678345686094495,0,1,26.781748,81.006714,28.0,2,59.312055214723934,0,1,0
0,0,4,8.006367567650246,1,1,22.31055,73.1695,66.0,2,39.9762278978389,0,0,1
0,0,2,7.113151838301449,1,1,18.558646,73.896074,74.0,1,100.29492641906096,0,0,1
0,1,3,7.207878053489403,1,1,28.602325,77.401994,110.0,2,88.35898005698006,0,0,1
0,0,2,6.182752497877643,1,1,30.670627,76.833208,19.0,3,81.07451219512194,0,0,1
0,0,3,7.402564027294031,1,1,28.452268,77.288522,96.0,2,56.12788906009245,0,1,0
0,0,2,6.9585533402620126,1,1,22.575343,88.433715,85.0,3,142.94272598870057,0,1,0
0,0,2,6.907755278982137,1,1,25.451221,81.788809,42.0,3,51.82448979591837,0,0,1
0,1,1,6.461383969370909,1,1,13.11389,77.59833,38.0,1,100.29492641906096,0,1,0
0,0,3,7.121286089997075,1,1,28.392679,77.344375,66.0,2,56.12788906009245,0,1,0
0,0,2,7.090991539806778,1,1,28.2102,76.8606,35.0,3,25.418633540372674,0,0,1
0,0,2,7.003287705905923,1,1,12.840956,77.659441,36.0,1,100.29492641906096,0,1,0
1,1,1,5.9985548412097724,0,0,18.96,72.82,73.6,3,147.67557823129252,0,1,0
0,0,3,7.401306721883488,1,1,28.5942,77.3675,110.0,2,88.35898005698006,0,1,0
0,0,1,5.871905311974093,1,1,20.5791885,73.7470955,4.0,3,26.785714285714285,0,0,1
0,0,2,7.208016133297028,1,1,13.064,77.58,80.0,1,100.29492641906096,0,0,1
1,0,2,6.8347430360977794,0,0,22.603606,88.406203,43.7,1,68.99663518299882,0,1,0
0,0,2,7.1308988302963465,1,1,25.4513,81.828,150.0,3,51.82448979591837,0,0,1
0,0,2,6.249303068138518,1,1,19.18,72.96333,100.0,3,147.67557823129252,0,1,0
0,0,2,7.062721105629792,1,1,19.1649,72.9608,180.0,3,142.94272598870057,0,1,0
0,0,3,7.200516896921417,1,1,12.876957,74.870574,50.0,2,66.75327868852459,0,0,1
0,0,3,7.16659797384189,1,1,26.882832,81.033767,36.0,2,59.312055214723934,0,0,1
0,0,2,7.155356571208964,1,1,15.467771,73.826033,74.5,3,64.43605442176872,0,0,1
0,0,2,6.887585072156879,1,1,19.05871,72.89969,160.0,3,142.94272598870057,0,1,0
0,0,2,6.856203953412668,1,1,19.402549,72.854418,46.5,1,150.86937598321973,0,1,0
0,0,1,6.109604789402922,1,1,21.17549,81.312773,7.0,2,26.525641025641026,0,0,1
0,1,2,6.989381731254479,1,1,28.494868,77.410298,49.5,2,88.35898005698006,0,1,0
1,1,3,7.326465613840322,0,0,20.230195,85.816005,53.2,2,60.59553191489361,0,1,0
0,0,2,6.887519423053984,1,1,26.8626,75.7633,18.1,2,51.019979188345474,0,1,0
0,1,2,6.917805614735639,1,1,28.560719,77.386208,60.0,2,88.35898005698006,0,0,1
1,0,2,6.8189844444362695,0,1,19.164548,73.527868,53.0,1,85.75869675456389,0,0,1
0,0,2,6.907755278982137,1,1,22.3,73.2,18.0,2,39.9762278978389,0,0,1
0,0,3,7.384094726971695,1,1,12.8706,77.6279,76.0,1,100.29492641906096,0,1,0
0,0,2,6.956582480560914,1,1,24.69028,78.41889,81.0,3,142.94272598870057,0,1,0
1,1,1,5.926926025970411,0,0,19.222101,72.988231,51.0,1,150.86937598321973,0,1,0
0,0,2,6.975728262159771,1,1,22.261354,73.215533,28.0,2,39.9762278978389,0,1,0
0,0,2,6.69103229551305,1,1,13.07667,77.525,40.0,1,100.29492641906096,0,0,1
1,1,1,6.520712798467247,0,0,24.69028,78.41889,42.0,3,142.94272598870057,1,0,0
0,0,3,7.518968051272358,1,1,28.874383,77.113251,52.0,3,48.746153846153845,0,1,0
1,1,1,6.644889195444516,0,1,19.283359,72.864964,61.3,3,147.67557823129252,0,1,0
0,0,3,7.495684811455976,1,1,30.664299,76.817624,42.0,3,68.53598553345388,0,1,0
1,0,3,7.408530566894626,0,1,18.092898,83.395794,52.8,3,27.55,0,1,0
0,0,2,6.956762858562745,1,1,20.36667,72.9,23.0,3,24.427027027027027,0,0,1
0,0,2,6.828350137103661,1,1,18.540684,73.834647,140.0,3,147.67557823129252,0,1,0
0,0,3,7.003165463785796,1,1,18.52417,73.61583,100.0,1,85.75869675456389,0,1,0
0,0,2,6.954322915164972,1,1,19.038205,73.06612,100.0,3,147.67557823129252,0,1,0
0,0,2,6.448998873755012,1,1,12.96082,77.63613,38.0,1,100.29492641906096,0,0,1
0,0,2,6.956574855099986,1,1,19.148338,72.995687,85.0,3,147.67557823129252,0,1,0
0,0,2,6.51481269594593,1,1,12.968,80.1502,30.0,1,64.54308811641069,0,1,0
0,0,3,7.278147859054846,1,1,26.900926,75.775927,36.7,2,53.83091160220994,0,1,0
1,1,3,7.3832813756703715,0,1,30.662283,76.822397,55.2,2,62.27809248554914,0,1,0
0,0,2,6.975517380982956,1,1,13.33222,74.74611,29.0,3,41.12941176470588,0,0,1
0,0,2,6.917805614735639,1,1,12.96991,77.59796,46.0,1,100.29492641906096,0,1,0
0,1,3,7.513891082370635,1,1,28.576117,77.382136,110.0,2,88.35898005698006,0,1,0
0,0,3,7.53698913386243,1,1,13.009576,77.546567,160.0,1,100.29492641906096,0,1,0
0,1,1,6.551080335043404,1,1,21.56128,74.21238,35.7,3,147.67557823129252,0,1,0
0,0,2,6.968036209743567,1,1,19.1615,72.8731,140.0,3,142.94272598870057,0,1,0
0,1,2,6.947041567869898,1,1,18.651598,73.735448,61.0,1,85.75869675456389,0,1,0
0,0,3,7.1308988302963465,1,1,28.567633,77.383124,65.0,2,88.35898005698006,0,1,0
0,0,2,7.003287705905923,1,1,22.747639,88.600902,36.0,1,68.99663518299882,0,0,1
0,0,3,7.495461947351285,1,1,28.404949,79.454693,75.0,2,42.02222222222222,0,0,1
0,0,2,6.814993798881626,1,0,26.8626,75.7633,25.0,2,51.019979188345474,1,0,0
0,0,2,6.802418860033983,1,1,28.679892,77.20616,41.5,2,44.47581395348837,0,0,1
0,0,3,7.414641304913258,1,1,30.723966,76.766104,190.0,3,142.94272598870057,0,1,0
0,0,2,6.887585072156879,1,1,19.1649,72.9608,160.0,1,150.86937598321973,0,1,0
0,0,1,6.23456788101589,1,1,21.126741,73.103711,21.0,2,57.32304038004751,0,0,1
0,1,3,7.731438343293869,1,1,28.536585,77.383669,160.0,2,88.35898005698006,0,0,1
0,0,3,7.47323380741976,1,1,9.930471,76.271273,68.0,2,87.75099009900991,0,1,0
0,0,3,7.428270553488574,1,1,28.5688,77.3425,140.0,2,88.35898005698006,0,1,0
0,1,2,7.003165463785796,1,1,28.629811,77.434197,30.0,2,53.83091160220994,0,1,0
0,1,4,7.174738035622728,1,1,28.40473,77.367514,51.0,2,56.12788906009245,0,1,0
0,1,2,7.003006463409905,1,1,30.662283,76.822397,33.9,2,62.27809248554914,0,1,0
0,1,3,7.207706344833055,1,1,30.66486,76.706107,74.9,3,68.53598553345388,0,1,0
0,0,2,6.956682952744311,1,1,26.865481,80.959878,40.0,2,59.312055214723934,0,0,1
0,0,2,6.902767737449098,1,1,28.67976,77.195518,40.0,3,48.98181818181818,0,0,1
0,1,1,6.512872280132931,1,1,18.669919,73.853723,30.4,1,85.75869675456389,0,1,0
0,0,2,7.134028723067774,1,1,11.061387,76.945337,40.0,2,68.75496644295302,0,0,1
0,0,2,6.907755278982137,1,1,22.16904,71.657856,22.5,2,21.912903225806453,0,0,1
0,0,1,6.498350572888511,1,1,21.142359,72.862596,15.2,2,57.32304038004751,0,1,0
0,0,1,6.565373486541598,1,1,18.96,72.82,47.0,1,150.86937598321973,0,1,0
0,1,2,6.9276859147515495,1,1,13.338634,77.759291,75.0,1,100.29492641906096,0,1,0
0,0,3,7.207922373182904,1,1,28.5889,77.3352,72.0,2,88.35898005698006,0,1,0
1,1,2,6.949050870777496,0,1,12.905368,77.580403,66.0,1,100.29492641906096,0,1,0
0,1,2,7.084492457118191,1,1,12.925,77.595,120.0,1,100.29492641906096,0,1,0
1,0,1,6.477030504122525,0,1,19.049989,73.077321,43.0,3,142.94272598870057,0,1,0
0,0,2,6.7708106006342925,1,1,26.205239,78.203214,34.0,2,38.37358490566038,0,0,1
0,0,3,7.244347522687926,1,1,26.91667,75.86667,50.0,2,51.019979188345474,0,0,1
0,0,2,7.192940471572205,1,1,12.858535,77.590438,80.0,1,100.29492641906096,0,0,1
0,1,3,7.282852850317794,1,1,12.907374,77.625811,90.0,1,100.29492641906096,0,1,0
0,0,2,7.102647828702615,1,1,12.948948,77.586951,65.0,1,100.29492641906096,0,0,1
0,0,2,7.008630854112887,1,1,13.03478,80.15586,79.1,1,64.54308811641069,0,1,0
0,0,1,6.354392768365164,1,1,19.26941,72.966637,55.0,3,147.67557823129252,0,1,0
0,0,3,7.170357667403561,1,1,26.9883,75.5846,21.0,2,51.019979188345474,0,0,1
0,0,3,7.544549523041676,1,1,22.848452,86.228827,69.0,2,44.47581395348837,0,0,1
0,1,2,6.426782618395239,1,0,19.161955,72.839616,170.0,1,150.86937598321973,0,1,0
0,0,1,6.244178969717119,1,1,19.1955,72.8728,87.0,3,142.94272598870057,0,1,0
0,0,1,6.477055699724764,1,1,42.049481,-87.681841,42.0,1,150.86937598321973,0,1,0
1,0,2,6.857605495273808,0,1,12.842686,80.063733,42.0,1,64.54308811641069,0,1,0
0,0,6,8.253227645581772,1,1,22.8,86.18333,120.0,2,44.47581395348837,0,0,1
0,0,2,7.085778394868185,1,1,28.506454,77.409568,52.0,2,88.35898005698006,0,0,1
0,0,2,7.003287705905923,1,1,17.45,78.5,36.0,3,55.23577981651376,0,0,1
0,0,3,7.432345614936956,1,1,12.96991,77.59796,89.0,1,100.29492641906096,0,1,0
0,1,2,7.14682356947073,1,1,13.0814,77.5566,72.0,1,100.29492641906096,0,1,0
0,0,2,6.862913787304052,1,1,22.560951,88.495491,58.0,1,68.99663518299882,0,1,0
0,0,3,7.313320392089635,1,1,22.699176,75.8557,50.0,2,44.15251633986928,0,0,1
0,0,2,6.9044530451045665,1,1,19.221571,73.042474,130.0,1,150.86937598321973,0,1,0
0,0,3,7.495572713410869,1,1,10.7817,76.667068,65.0,3,46.375,0,0,1
0,0,2,7.096923752055585,1,1,12.808137,77.58308,51.0,1,100.29492641906096,0,1,0
1,1,3,7.359311923395581,0,0,11.03143,77.01262,110.0,2,68.75496644295302,1,0,0
0,1,3,7.22986954796771,1,1,30.662283,76.822397,52.0,2,62.27809248554914,0,1,0
0,0,2,7.23021703124221,1,1,12.9958935,77.761394,110.0,1,100.29492641906096,0,1,0
0,0,2,6.775551582978254,1,1,13.739972,80.00728,17.9,2,33.086363636363636,0,0,1
0,0,2,8.998819660507744,1,1,28.661136,77.261843,45.0,2,53.83091160220994,0,0,1
0,0,1,7.0901495656312115,1,1,25.050128,78.452439,55.0,3,142.94272598870057,0,1,0
0,0,2,6.735905022105478,1,1,22.597452,88.346189,40.0,1,68.99663518299882,0,0,1
0,0,3,7.70848767013002,1,1,28.362327,76.979049,130.0,2,173.14914841849145,0,1,0
0,1,1,6.327971566874254,1,1,18.65367,72.883056,23.0,3,28.918461538461536,0,0,1
0,0,3,7.350403178295684,1,1,19.02448,73.063476,180.0,3,142.94272598870057,0,1,0
0,0,2,7.096849720424145,1,1,13.09,80.27,48.0,1,64.54308811641069,0,0,1
0,0,2,7.000309260322345,1,1,18.475864,73.890009,50.0,1,85.75869675456389,0,1,0
0,0,2,6.901773207316389,1,1,24.69028,78.41889,170.0,3,142.94272598870057,0,1,0
0,0,3,7.178630233032791,1,1,22.648322,88.4431525,47.2,1,68.99663518299882,0,1,0
0,1,2,7.020305320153032,1,1,13.0318,77.6583,76.0,1,100.29492641906096,0,1,0
0,0,2,7.090326867015676,1,1,26.71876,75.900748,32.0,2,51.019979188345474,0,0,1
0,0,2,7.047517221357296,1,1,24.69028,78.41889,92.0,3,142.94272598870057,0,1,0
0,0,4,7.631533503232104,1,1,50.817397,4.42145,120.0,1,100.29492641906096,0,1,0
0,0,2,7.150782710761987,1,1,28.629811,77.434197,40.0,2,53.83091160220994,0,0,1
0,0,3,7.438383530044307,1,1,16.51667,80.61667,85.0,2,49.510000000000005,0,0,1
0,0,2,6.907755278982137,1,1,26.979452,75.765051,26.0,2,51.019979188345474,0,0,1
0,0,1,6.396929655216146,1,1,12.848056,74.866457,19.8,2,66.75327868852459,0,0,1
0,0,1,6.484668569583486,1,1,19.216097,72.821721,42.0,3,147.67557823129252,0,1,0
0,1,3,7.352572873612373,1,1,28.63676,77.36315,85.0,2,53.83091160220994,0,1,0
0,0,3,6.671707116181941,1,0,18.510418,73.781944,85.0,1,85.75869675456389,0,1,0
1,1,3,7.313220387090301,0,0,12.931889,80.252422,69.0,1,64.54308811641069,1,0,0
0,0,3,7.446232434295001,1,1,12.995285,77.766797,110.0,1,100.29492641906096,0,0,1
0,0,2,6.802557567293247,1,1,22.54111,88.33778,43.0,1,68.99663518299882,0,1,0
0,0,3,7.304355685468409,1,1,12.995285,77.766797,73.0,1,100.29492641906096,0,1,0
0,0,2,7.244434433480084,1,1,12.879728,77.650297,58.0,1,100.29492641906096,0,0,1
0,0,1,6.543913768584526,1,1,24.69028,78.41889,26.0,3,142.94272598870057,0,1,0
0,0,1,6.633400254801326,1,1,13.055985,77.622157,44.0,1,100.29492641906096,0,1,0
0,0,3,7.696212639346407,1,1,22.605438,88.422084,88.0,1,68.99663518299882,0,1,0
0,0,2,6.477055699724764,1,1,21.764509,72.147586,18.0,2,21.912903225806453,0,0,1
0,0,1,6.684611727667927,1,1,21.0,77.0,26.0,2,59.312055214723934,0,0,1
0,1,3,7.293198293393133,1,1,20.26444,85.82806,67.0,2,60.59553191489361,0,1,0
0,1,2,7.027135176753062,1,1,19.218498,72.992114,170.0,1,150.86937598321973,0,1,0
0,0,3,7.340077841061184,1,1,24.69028,78.41889,120.0,3,142.94272598870057,0,1,0
0,0,3,7.2279605429074785,1,1,22.486821,88.233267,45.0,1,68.99663518299882,0,0,1
0,1,3,7.278473954465275,1,1,26.900926,75.775927,42.0,2,53.83091160220994,0,1,0
0,1,3,7.346260241233502,1,1,28.381971,77.347688,54.0,2,56.12788906009245,0,1,0
0,0,2,6.927674579863846,1,1,26.900926,75.775927,36.0,2,53.83091160220994,0,1,0
0,0,3,7.7873659155665385,1,1,28.378021,77.063066,180.0,2,173.14914841849145,0,1,0
1,0,2,7.021229429601406,0,1,30.662283,76.822397,44.0,2,62.27809248554914,0,1,0
1,0,3,9.281055896710324,0,1,24.69028,78.41889,24.9,3,142.94272598870057,0,1,0
0,1,3,7.347958088983826,1,1,28.494868,77.410298,72.2,2,88.35898005698006,0,1,0
1,0,2,6.885338400051977,0,1,26.142985,91.767427,39.7,2,51.646067415730336,0,1,0
0,0,2,6.620092437545439,1,1,19.1649,72.9608,130.0,3,147.67557823129252,0,1,0
0,0,2,6.706159589611663,1,1,28.66667,77.41667,16.7,2,53.83091160220994,0,1,0
0,0,3,7.088405505715114,1,1,22.54111,88.33778,55.0,1,68.99663518299882,0,1,0
1,0,2,7.1308988302963465,0,1,19.015277,73.018382,160.0,3,147.67557823129252,0,1,0
0,0,2,6.913928137627679,1,1,12.9958935,77.761394,52.0,1,100.29492641906096,0,0,1
0,0,1,6.551143628183209,1,1,24.69028,78.41889,79.0,3,142.94272598870057,0,1,0
0,1,3,7.510505515801648,1,1,30.662283,76.822397,57.5,2,62.27809248554914,0,1,0
0,0,1,6.127082147898671,1,1,19.700808,72.755547,17.0,3,22.397196261682243,0,0,1
0,0,2,7.084174289976278,1,1,12.735983,77.852315,75.0,1,100.29492641906096,0,0,1
0,1,3,7.28828390194877,1,1,13.025845,77.770331,100.0,1,100.29492641906096,0,0,1
0,1,3,7.256997595654468,1,1,12.9077,77.6755,90.0,1,100.29492641906096,0,1,0
0,1,3,7.207957368901664,1,1,30.691832,76.656984,35.9,3,68.53598553345388,0,1,0
1,0,3,7.138866999945524,0,0,13.09,80.27,69.3,1,64.54308811641069,1,0,0
0,1,1,6.2634276747305115,1,1,19.737778,72.79534,17.0,3,22.397196261682243,0,0,1
0,0,2,7.600902459542082,1,1,20.742166,80.104602,32.0,2,44.292835820895526,0,0,1
0,0,2,6.897752839052314,1,1,19.1955,72.8728,190.0,1,150.86937598321973,0,1,0
1,1,1,6.543919985100011,0,1,24.69028,78.41889,43.0,3,142.94272598870057,0,1,0
0,1,3,7.57681978897425,1,1,13.055985,77.622157,160.0,1,100.29492641906096,0,0,1
0,0,2,6.6720509456788095,1,1,18.430375,73.815337,50.0,1,85.75869675456389,0,0,1
0,0,3,7.478861833886158,1,1,28.9196,76.8972,100.0,2,53.83091160220994,0,0,1
0,0,3,7.286286385563421,1,1,19.038205,73.06612,150.0,1,150.86937598321973,0,1,0
0,1,1,6.011155760109585,1,0,19.2167,73.0833,35.9,3,147.67557823129252,0,1,0
0,0,2,7.003165463785796,1,1,18.966114,73.148278,100.0,1,150.86937598321973,0,1,0
1,0,12,8.427454056602924,0,1,11.074387,77.01851,180.0,2,68.75496644295302,0,0,1
0,1,2,6.966232208864313,1,1,13.055985,77.622157,50.0,1,100.29492641906096,0,1,0
0,0,1,6.507302712669517,1,1,13.34222,77.10167,56.0,1,100.29492641906096,0,0,1
0,0,3,7.047558398770364,1,1,24.090195,87.990011,85.0,1,64.54308811641069,0,0,1
0,0,3,7.313220387090301,1,1,21.17,72.83,45.0,2,57.32304038004751,0,0,1
